author,initialcartolaneangle,travelleddistance
Sebastian Vogl,0.0014605108881369233,40.331406339283
Sebastian Asen,-0.005762598477303982,9.898450702471903
Sebastian Vogl,-180.0014190673828,1.7941486403052025
Sebastian Vogl,-0.001489326125010848,30.410564301368385
Sebastian Asen,-0.002445051446557045,24.89664099982035
Sebastian Asen,-0.0014502763515338302,27.84563663407006
Harish Swaminathan Gopal,-0.0015132029075175524,33.00294876101979
Sebastian Vogl,-0.0013471633428707719,6.049101147339912
Reference Generator,0.002386169508099556,15.126005560694662
Sebastian Vogl,-180.00125122070312,6.684893618205246e-05
Sebastian Vogl,-0.0013636891962960362,10.758424697586385
Sebastian Asen,-0.003868142142891884,1.9886112873874189
Harish Swaminathan Gopal,-0.0014959477121010423,9.432320555139167
Sebastian Asen,-0.0003460321167949587,0.2716415410651696
Reference Generator,-0.09482370316982269,530.9718987122055
Sebastian Asen,-0.0037270502652972937,12.965150696346186
Harish Swaminathan Gopal,-0.0013570759911090136,0.20892475687276935
Harish Swaminathan Gopal,-0.0013513944577425718,1.8391053853204578
Sebastian Asen,-0.0055815111845731735,12.966282310521786
Harish Swaminathan Gopal,,0.0
Harish Swaminathan Gopal,0.0,0.0
Sebastian Asen,0.0036206587683409452,9.884201199204758
Sebastian Asen,-0.0011995227541774511,297.12993846216887
Sebastian Vogl,-0.0013092233566567302,9.121401450460315
Reference Generator,0.002468021586537361,42.085050672845696
Sebastian Vogl,-0.0014787876280024648,30.802649473869458
Sebastian Asen,0.003262809244915843,0.2710840103761398
Harish Swaminathan Gopal,-0.0015470074722543359,0.20867621553080973
Reference Generator,-0.003115640487521887,32.21018056394322
Reference Generator,-0.08098099380731583,454.42567527274076
Reference Generator,-0.0023314927238970995,15.06902303813167
Sebastian Asen,0.0025959734339267015,268.80658098631443
Sebastian Vogl,-0.0013909304980188608,90.13548441170005
Sebastian Vogl,-0.0014860400697216392,6.824406587675086e-05
Sebastian Asen,-0.0019214701605960727,12.96674142896092
Sebastian Asen,-0.0031620655208826065,9.90041736593163
Sebastian Vogl,-0.0014547033933922648,8.794206013111523
Harish Swaminathan Gopal,-0.001535728108137846,0.0
Harish Swaminathan Gopal,-0.001297798822633922,0.0
Reference Generator,-0.000924664200283587,10.715401400963044
Harish Swaminathan Gopal,-0.0013640361139550805,27.204078837472796
Sebastian Vogl,-0.0012618469772860408,5.411429155161099e-05
Reference Generator,0.0002600404841359705,13.44323795647813
Sebastian Asen,-0.003766376292333007,12.967078077393339
Sebastian Asen,-0.0012740205274894834,9.886363522818023
Reference Generator,0.0022564418613910675,133.04199765423547
Harish Swaminathan Gopal,-0.0012777828378602862,0.20926996450681756
Reference Generator,-0.004715625196695328,18.303543457835037
Sebastian Asen,-0.004738811403512955,288.57708511783756
Harish Swaminathan Gopal,-0.001691245473921299,40.924878454682194
Harish Swaminathan Gopal,-0.0014471933245658875,224.4655427668289
Harish Swaminathan Gopal,-0.0012193657457828522,142.077464209609
Sebastian Vogl,9.864566802978516,6.000101851752376
Reference Generator,0.0018985556671395898,11.1988996405019
Harish Swaminathan Gopal,-0.0013874226715415716,1.6941585368928505
Reference Generator,-0.002747326623648405,15.872820840712585
Sebastian Vogl,-0.0015351613983511925,30.26222335306578
Sebastian Vogl,,0.0
Sebastian Vogl,0.0,0.0
Harish Swaminathan Gopal,-0.0013472592690959573,1.9900175961703699
Harish Swaminathan Gopal,-0.0013868390815332532,0.20925604221478553
Sebastian Vogl,0.0015264013782143593,40.33101786954922
Sebastian Vogl,-0.0014425263507291675,7.415366507875488
Sebastian Vogl,-180.00115966796875,0.0004696749161557212
Sebastian Asen,0.0007761314627714455,285.6335906157445
Sebastian Vogl,0.0017127603059634566,40.33172392169279
Sebastian Vogl,-180.00160217285156,1.0219961692297446
Sebastian Vogl,-0.0013681419659405947,30.063299428994647
Sebastian Vogl,-180.00164794921875,2.468383200014513
Sebastian Asen,-0.0008347686380147934,27.534568513064457
Harish Swaminathan Gopal,-0.0015399674884974957,295.3684827103085
Sebastian Asen,0.0027316040359437466,27.534299797757072
Harish Swaminathan Gopal,-0.0013740597059950233,1.6940955378712153
Reference Generator,-0.06685089319944382,468.84969869047075
Sebastian Vogl,-0.0016614948399364948,10.377900367185354
Reference Generator,-0.0035271120723336935,84.6740066541314
Sebastian Asen,0.0012984380591660738,27.533407457969147
Harish Swaminathan Gopal,-0.0013232538476586342,0.0
Reference Generator,-0.08096198737621307,456.3229477767384
Reference Generator,-0.0008756692404858768,40.26568637568125
Reference Generator,0.0005627571372315288,12.874266343055684
Reference Generator,-0.0019268086180090904,67.17591049815242
Sebastian Vogl,-0.0014928024029359221,6.070293836997548
Reference Generator,-0.07477952539920807,458.82464166523914
Sebastian Vogl,-180.001220703125,0.00045923127213723765
Harish Swaminathan Gopal,-0.0012991981348022819,0.20922179800588223
Reference Generator,0.0001052310544764623,20.27432850495776
Reference Generator,-0.003404919058084488,12.764900475844943
Sebastian Vogl,-0.0015690750442445278,6.486511059069883e-05
Harish Swaminathan Gopal,-0.0011541511630639434,0.20916890513361325
Sebastian Vogl,-0.0014854134060442448,4.971431010113257
Sebastian Asen,-0.003397386521100998,256.2912419467313
Harish Swaminathan Gopal,-0.0014969038311392069,437.07789689850506
Sebastian Vogl,-180.0014190673828,1.6638241097473472
Sebastian Asen,0.0007323717582039535,285.87234432330104
Harish Swaminathan Gopal,-0.001400228589773178,0.0
Harish Swaminathan Gopal,-0.0014293689746409655,40.86858355899063
Sebastian Vogl,0.0015887157060205936,40.331431917090434
Reference Generator,0.0005384163232520223,12.590515270334372
Sebastian Vogl,-0.0014348096447065473,7.4339894936316995
Sebastian Asen,0.0015747651923447847,98.88302923575826
Sebastian Vogl,-180.0015869140625,1.000833776071529
Sebastian Asen,0.00017220353765878826,1.8388410065056213
Sebastian Asen,-0.00534418411552906,12.966244991546178
Reference Generator,-0.06677182018756866,469.82145434020157
Sebastian Asen,0.0027751282323151827,12.965506261257937
Sebastian Vogl,19.177587509155273,5.253596553354135e-05
Harish Swaminathan Gopal,-0.0016000190516933799,1.6943003211689087
Sebastian Vogl,-0.0014295554719865322,30.80263557679959
Sebastian Vogl,-0.0012347950832918286,30.410572786816978
Sebastian Asen,0.0025611782912164927,101.8464744835965
Reference Generator,-0.004397077485918999,9.469761635416624
Harish Swaminathan Gopal,-0.0014275269350036979,9.648623930248455
Sebastian Vogl,9.864534378051758,5.333718302762148e-05
Harish Swaminathan Gopal,-0.00143115920946002,2.144794283911493
Sebastian Vogl,-0.0013868510723114014,7.65730170775292
Harish Swaminathan Gopal,-0.0014109016628935933,0.0
Harish Swaminathan Gopal,-0.0016873738495633006,0.0
Harish Swaminathan Gopal,-0.0014006337150931358,380.27508624552877
Sebastian Asen,-0.004761829506605864,12.691473828299971
Reference Generator,0.0027810889296233654,0.0004483120102034467
Reference Generator,-0.004318356513977051,12.641001393871695
Harish Swaminathan Gopal,-0.001471010153181851,74.34872006185127
Sebastian Asen,0.003583996556699276,9.883669774967492
Sebastian Asen,0.0017114774091169238,28.071664099045485
Sebastian Vogl,9.864142417907715,6.000098152388342
Sebastian Asen,0.0015176287852227688,12.965705511556587
Harish Swaminathan Gopal,-0.001293386914767325,0.0
Sebastian Vogl,-0.0015059500001370907,30.410564443567555
Harish Swaminathan Gopal,-0.0015387947205454111,1.693980677758522
Harish Swaminathan Gopal,-0.001344543183222413,27.205055402440834
